table_schema,table_name,column_name,ordinal_position,data_type,character_maximum_length,is_nullable,column_default,is_identity
storage,buckets,file_size_limit,8,bigint,null,YES,null,NO
storage,buckets,allowed_mime_types,9,ARRAY,null,YES,null,NO
storage,buckets,owner_id,10,text,null,YES,null,NO
storage,buckets,type,11,USER-DEFINED,null,NO,'STANDARD'::storage.buckettype,NO
storage,buckets_analytics,id,1,text,null,NO,null,NO
storage,buckets_analytics,type,2,USER-DEFINED,null,NO,'ANALYTICS'::storage.buckettype,NO
storage,buckets_analytics,format,3,text,null,NO,'ICEBERG'::text,NO
storage,buckets_analytics,created_at,4,timestamp with time zone,null,NO,now(),NO
storage,buckets_analytics,updated_at,5,timestamp with time zone,null,NO,now(),NO
storage,migrations,id,1,integer,null,NO,null,NO
storage,migrations,name,2,character varying,100,NO,null,NO
storage,migrations,hash,3,character varying,40,NO,null,NO
storage,migrations,executed_at,4,timestamp without time zone,null,YES,CURRENT_TIMESTAMP,NO
storage,objects,id,1,uuid,null,NO,gen_random_uuid(),NO
storage,objects,bucket_id,2,text,null,YES,null,NO
storage,objects,name,3,text,null,YES,null,NO
storage,objects,owner,4,uuid,null,YES,null,NO
storage,objects,created_at,5,timestamp with time zone,null,YES,now(),NO
storage,objects,updated_at,6,timestamp with time zone,null,YES,now(),NO
storage,objects,last_accessed_at,7,timestamp with time zone,null,YES,now(),NO
storage,objects,metadata,8,jsonb,null,YES,null,NO
storage,objects,path_tokens,9,ARRAY,null,YES,null,NO
storage,objects,version,10,text,null,YES,null,NO
storage,objects,owner_id,11,text,null,YES,null,NO
storage,objects,user_metadata,12,jsonb,null,YES,null,NO
storage,objects,level,13,integer,null,YES,null,NO
storage,prefixes,bucket_id,1,text,null,NO,null,NO
storage,prefixes,name,2,text,null,NO,null,NO
storage,prefixes,level,3,integer,null,NO,null,NO
storage,prefixes,created_at,4,timestamp with time zone,null,YES,now(),NO
storage,prefixes,updated_at,5,timestamp with time zone,null,YES,now(),NO
storage,s3_multipart_uploads,id,1,text,null,NO,null,NO
storage,s3_multipart_uploads,in_progress_size,2,bigint,null,NO,0,NO
storage,s3_multipart_uploads,upload_signature,3,text,null,NO,null,NO
storage,s3_multipart_uploads,bucket_id,4,text,null,NO,null,NO
storage,s3_multipart_uploads,key,5,text,null,NO,null,NO
storage,s3_multipart_uploads,version,6,text,null,NO,null,NO
storage,s3_multipart_uploads,owner_id,7,text,null,YES,null,NO
storage,s3_multipart_uploads,created_at,8,timestamp with time zone,null,NO,now(),NO
storage,s3_multipart_uploads,user_metadata,9,jsonb,null,YES,null,NO
storage,s3_multipart_uploads_parts,id,1,uuid,null,NO,gen_random_uuid(),NO
storage,s3_multipart_uploads_parts,upload_id,2,text,null,NO,null,NO
storage,s3_multipart_uploads_parts,size,3,bigint,null,NO,0,NO
storage,s3_multipart_uploads_parts,part_number,4,integer,null,NO,null,NO
storage,s3_multipart_uploads_parts,bucket_id,5,text,null,NO,null,NO
storage,s3_multipart_uploads_parts,key,6,text,null,NO,null,NO
storage,s3_multipart_uploads_parts,etag,7,text,null,NO,null,NO
storage,s3_multipart_uploads_parts,owner_id,8,text,null,YES,null,NO
storage,s3_multipart_uploads_parts,version,9,text,null,NO,null,NO
storage,s3_multipart_uploads_parts,created_at,10,timestamp with time zone,null,NO,now(),NO
vault,decrypted_secrets,id,1,uuid,null,YES,null,NO
vault,decrypted_secrets,name,2,text,null,YES,null,NO
vault,decrypted_secrets,description,3,text,null,YES,null,NO
vault,decrypted_secrets,secret,4,text,null,YES,null,NO
vault,decrypted_secrets,decrypted_secret,5,text,null,YES,null,NO
vault,decrypted_secrets,key_id,6,uuid,null,YES,null,NO
vault,decrypted_secrets,nonce,7,bytea,null,YES,null,NO
vault,decrypted_secrets,created_at,8,timestamp with time zone,null,YES,null,NO
vault,decrypted_secrets,updated_at,9,timestamp with time zone,null,YES,null,NO
vault,secrets,id,1,uuid,null,NO,gen_random_uuid(),NO
vault,secrets,name,2,text,null,YES,null,NO
vault,secrets,description,3,text,null,NO,''::text,NO
vault,secrets,secret,4,text,null,NO,null,NO
vault,secrets,key_id,5,uuid,null,YES,null,NO
vault,secrets,nonce,6,bytea,null,YES,vault._crypto_aead_det_noncegen(),NO
vault,secrets,created_at,7,timestamp with time zone,null,NO,CURRENT_TIMESTAMP,NO
vault,secrets,updated_at,8,timestamp with time zone,null,NO,CURRENT_TIMESTAMP,NO
